Zipcode,Street,Unit,City,Lat,Long,Block Group
90036,726 S DUNSMUIR AVE,1/2,Los Angeles,34.06148,-118.34843,060372162011007
90025,2107 S COLBY AVE,,Los Angeles,34.03704,-118.44616,060372677002024
91606,6034 N BONNER AVE,,Los Angeles,34.18044,-118.37402,060371242012012
91402,14849 W MAPLE TER,,Los Angeles,34.23486,-118.45703,060371201081001
91402,14866 W MAPLE TER,,Los Angeles,34.23468,-118.45757,060371201081001
90024,10985 W WELLWORTH AVE,,Los Angeles,34.0564,-118.44572,060372655211002
91402,14856 W NORDHOFF ST,,Los Angeles,34.23525,-118.45721,060371201081001
90017,1026 W 8TH ST,,Los Angeles,34.04899,-118.26371,060372077111011
90017,1032 W 8TH ST,,Los Angeles,34.04905,-118.26387,060372077111011
90039,3789 W LIVIA LANE,,Los Angeles,34.11864,-118.26788,060371883003000
90017,1000 W 8TH ST,,Los Angeles,34.04866,-118.26309,060372077111011
90017,1018 W 8TH ST,,Los Angeles,34.04892,-118.26356,060372077111011
90017,1020 W 8TH ST,,Los Angeles,34.04896,-118.26364,060372077111011
90017,1028 W 8TH ST,,Los Angeles,34.04903,-118.26381,060372077111011
90039,3785 W LIVIA LANE,,Los Angeles,34.1183,-118.26768,060371883003000
90017,1030 W 8TH ST,,Los Angeles,34.04904,-118.26384,060372077111011
90017,1010 W 8TH ST,,Los Angeles,34.04881,-118.26336,060372077111011
90039,3781 W LIVIA LANE,,Los Angeles,34.11814,-118.26767,060371883003000
90017,889 S FRANCISCO ST,,Los Angeles,34.04768,-118.26404,060372077111011
90017,1004 W 8TH ST,,Los Angeles,34.04871,-118.26315,060372077111011
90017,811 S FRANCISCO ST,,Los Angeles,34.04852,-118.2632,060372077111011
90017,1016 W 8TH ST,,Los Angeles,34.04888,-118.2635,060372077111011
90017,877 S FRANCISCO ST,,Los Angeles,34.04791,-118.26383,060372077111011
91342,15554 W LUCKY PL,,Los Angeles,34.30647,-118.47114,060371066042010
90025,11562 W OHIO AVE,,Los Angeles,34.04579,-118.4541,060372673002003
91342,15558 W LUCKY PL,,Los Angeles,34.30635,-118.47122,060371066042010
91342,15555 W LUCKY PL,,Los Angeles,34.3067,-118.47143,060371066042010
91344,11110 N RUFFNER AVE,,Los Angeles,34.27225,-118.49763,060371112011008
90025,11554 W OHIO AVE,,Los Angeles,34.0459,-118.4539,060372673002003
91423,13824 W VENTURA BLVD,,Los Angeles,34.14824,-118.43394,060371411022005
91423,13826 W VENTURA BLVD,,Los Angeles,34.14825,-118.43402,060371411022005
91342,15559 W LUCKY PL,,Los Angeles,34.30657,-118.4715,060371066042010
91306,20030 W DAMPA LANE,,Los Angeles,34.22669,-118.56977,060371134232001
91402,14834 W NORDHOFF ST,,Los Angeles,34.23524,-118.45647,060371201081001
91402,14836 W NORDHOFF ST,,Los Angeles,34.23524,-118.45655,060371201081001
90064,11713 W PICO BLVD,,Los Angeles,34.03159,-118.44624,060372676002018
91342,15564 W LUCKY PL,,Los Angeles,34.30622,-118.4715,060371066042010
91402,14842 W NORDHOFF ST,,Los Angeles,34.23521,-118.45679,060371201081001
91402,14840 W NORDHOFF ST,,Los Angeles,34.23525,-118.45669,060371201081001
91342,15560 W LUCKY PL,,Los Angeles,34.3063,-118.47141,060371066042010
91306,20034 W DAMPA LANE,,Los Angeles,34.22669,-118.56983,060371134232001
91423,13828 W VENTURA BLVD,,Los Angeles,34.14827,-118.4341,060371411022005
91402,14838 W NORDHOFF ST,,Los Angeles,34.23525,-118.45662,060371201081001
91402,14866 W NORDHOFF ST,,Los Angeles,34.23519,-118.45757,060371201081002
91342,15565 W LUCKY PL,,Los Angeles,34.30646,-118.47161,060371066042010
91342,15571 W LUCKY PL,,Los Angeles,34.30637,-118.47171,060371066042010
90061,311 W 109TH ST,,Los Angeles,33.93747,-118.2789,060372411203003
90043,6806 S BRYNHURST AVE,,Los Angeles,33.97685,-118.33366,060372352021004
90016,5188 W 20TH ST,,Los Angeles,34.04013,-118.35427,060372184002001
90005,136 S FREMONT PL WEST,,Los Angeles,34.05617,-118.32978,060372127023009
90061,10821 S BROADWAY,,Los Angeles,33.9376,-118.27858,060372411203003
91406,17339 W VIA ALTO WAY,,Los Angeles,34.19302,-118.51153,060371320011001
90061,10815 S BROADWAY,,Los Angeles,33.93771,-118.27859,060372411203003
90016,5188 W 20TH ST,1/2,Los Angeles,34.04013,-118.35427,060372184002001
91406,17325 W VIA ALTO WAY,,Los Angeles,34.19302,-118.51088,060371320011000
90061,10822 S BROADWAY,,Los Angeles,33.93756,-118.27795,060372411203001
90732,1729 W WESTMONT DR,,Los Angeles,33.76285,-118.30919,060372951032002
90035,1255 S BEDFORD DR,,Los Angeles,34.05443,-118.405,060372690004008
90035,1250 S BEVERLY GREEN DR,,Los Angeles,34.0549,-118.40581,060372690004008
90035,1244 S BEVERLY GREEN DR,,Los Angeles,34.05501,-118.40584,060372690004008
91326,11762 N OAKHURST WAY,,Los Angeles,34.2856,-118.5689,060371082041006
90061,10720 S BROADWAY,,Los Angeles,33.93853,-118.27795,060372411202015
90003,231 E 69TH ST,,Los Angeles,33.97709,-118.27069,060372393202001
91343,9239 N KENNY CT,,Los Angeles,34.23865,-118.45932,060371171011004
91406,17338 W PARQUE VANOWEN WAY,,Los Angeles,34.19338,-118.51153,060371320011001
91343,9242 N KENNY CT,,Los Angeles,34.23876,-118.45912,060371171011004
90061,10822 S BROADWAY,1/2,Los Angeles,33.93756,-118.27795,060372411203001
90038,731 N LA BREA AVE,,Los Angeles,34.08433,-118.34434,060371920012004
90005,93 S FREMONT PL,,Los Angeles,34.05598,-118.32893,060372127023009
91406,17325 W PARQUE VANOWEN WAY,,Los Angeles,34.19354,-118.51088,060371320011000
90035,1264 S BEDFORD DR,,Los Angeles,34.0543,-118.40456,060372690004009
90035,1271 S BEDFORD DR,,Los Angeles,34.05415,-118.40482,060372690004008
90035,1230 S BEDFORD DR,,Los Angeles,34.05506,-118.4049,060372690004009
90042,5249 E HUB ST,,Los Angeles,34.11686,-118.20192,060371835101000
90005,1012 W 17TH ST,,Los Angeles,34.03982,-118.27863,060372242002003
90005,135 S FREMONT PL WEST,,Los Angeles,34.05621,-118.33016,060372127023009
91331,10533 N EL DORADO AVE,,Los Angeles,34.26137,-118.42028,060371046101005
90061,10809 S BROADWAY,,Los Angeles,33.93782,-118.2786,060372411203003
90061,10814 S BROADWAY,,Los Angeles,33.93771,-118.27794,060372411203001
90035,1218 S BEDFORD DR,,Los Angeles,34.05532,-118.4049,060372690004009
90002,1950 E 97TH ST,,Los Angeles,33.94806,-118.23723,060372422021000
90001,645 E 83RD ST,,Los Angeles,33.96387,-118.26342,060372398024003
90035,1238 S BEVERLY GREEN DR,,Los Angeles,34.0552,-118.40584,060372690004008
91343,9237 N LAMIA CT,,Los Angeles,34.23852,-118.4598,060371171011004
90035,1226 S BEVERLY GREEN DR,,Los Angeles,34.05556,-118.40581,060372690004008
90732,1721 W WESTMONT DR,,Los Angeles,33.76284,-118.30907,060372951032002
90025,1261 S STONER AVE,,Los Angeles,34.04711,-118.46065,060372674042001
91340,13613 W SILVA LANE,,Los Angeles,34.28097,-118.42917,060371043102000
90035,1254 S BEDFORD DR,,Los Angeles,34.05455,-118.40469,060372690004009
90061,10708 S BROADWAY,1/2,Los Angeles,33.93885,-118.27795,060372411202015
90035,1225 S BEDFORD DR,,Los Angeles,34.05526,-118.40519,060372690004008
90732,1727 W WESTMONT DR,,Los Angeles,33.76285,-118.30916,060372951032002
91406,17323 W PARQUE VANOWEN WAY,,Los Angeles,34.19354,-118.51077,060371320011000
90061,10802 S BROADWAY,,Los Angeles,33.93804,-118.27794,060372411203001
90035,1245 S BEDFORD DR,,Los Angeles,34.0547,-118.4051,060372690004008
90035,1270 S BEDFORD DR,,Los Angeles,34.05426,-118.40454,060372690004009
91406,17322 W PARQUE VANOWEN WAY,,Los Angeles,34.19338,-118.51076,060371320011000
90732,1723 W WESTMONT DR,,Los Angeles,33.76284,-118.3091,060372951032002
90001,643 E 83RD ST,,Los Angeles,33.96387,-118.26347,060372398024003
90035,1214 S BEDFORD DR,,Los Angeles,34.05546,-118.40488,060372690004009
90732,1701 W WESTMONT DR,,Los Angeles,33.76277,-118.30855,060372951032002
91406,17332 W PARQUE VANOWEN WAY,,Los Angeles,34.19338,-118.51121,060371320011001
90023,1111 S DACOTAH ST,1/2,Los Angeles,34.02604,-118.20935,060372048201001
91406,17327 W VIA ALTO WAY,,Los Angeles,34.19302,-118.51097,060371320011000
90001,645 E 78TH ST,1/2,Los Angeles,33.96855,-118.26342,060372395022009
91343,9237 N KENNY CT,,Los Angeles,34.23853,-118.45932,060371171011004
90035,1224 S BEDFORD DR,,Los Angeles,34.05519,-118.40491,060372690004009
90035,1250 S BEDFORD DR,,Los Angeles,34.05466,-118.40478,060372690004009
90061,10714 S BROADWAY,1/2,Los Angeles,33.93865,-118.27795,060372411202015
90016,3643 S LA BREA AVE,,Los Angeles,34.02019,-118.3559,060372360011000
90732,1713 W WESTMONT DR,,Los Angeles,33.76282,-118.30892,060372951032002
91343,15002 N ANAYA DR,,Los Angeles,34.23827,-118.45915,060371171011004
90035,1620 S BEDFORD ST,,Los Angeles,34.04929,-118.3811,060372170023004
90035,1240 S BEDFORD DR,,Los Angeles,34.05479,-118.40484,060372690004009
90005,95 S FREMONT PL,,Los Angeles,34.05591,-118.32897,060372127023009
90732,1733 W WESTMONT DR,,Los Angeles,33.76286,-118.30926,060372951032002
91340,13585 W BROWNELL ST,,Los Angeles,34.28134,-118.42857,060371043102000
91343,9243 N KENNY CT,,Los Angeles,34.23877,-118.45932,060371171011004
91406,17326 W PARQUE VANOWEN WAY,,Los Angeles,34.19339,-118.51099,060371320011000
91406,17337 W VIA ALTO WAY,,Los Angeles,34.19302,-118.51142,060371320011001
90061,10811 S BROADWAY,,Los Angeles,33.93777,-118.27857,060372411203003
90035,1229 S BEDFORD DR,,Los Angeles,34.05512,-118.40519,060372690004008
90018,3110 S 9TH AVE,1/2,Los Angeles,34.02612,-118.32702,060372190102006
90041,4404 E TOLAND WAY,,Los Angeles,34.12205,-118.22009,060371862012008
90061,10818 S BROADWAY,,Los Angeles,33.93761,-118.27794,060372411203001
91406,17334 W PARQUE VANOWEN WAY,,Los Angeles,34.19338,-118.51132,060371320011001
90026,1348 N WESTERLY TER,,Los Angeles,34.08461,-118.27229,060371955001013
91406,17321 W PARQUE VANOWEN WAY,,Los Angeles,34.19354,-118.51066,060371320011000
90732,1725 W WESTMONT DR,,Los Angeles,33.76285,-118.30913,060372951032002
90732,1711 W WESTMONT DR,,Los Angeles,33.76281,-118.30886,060372951032002
91343,9241 N LAMIA CT,,Los Angeles,34.23871,-118.4598,060371171011004
90061,10718 S BROADWAY,,Los Angeles,33.9386,-118.27795,060372411202015
90035,1280 S BEVERLY GREEN DR,,Los Angeles,34.054,-118.40546,060372690004008
90005,96 S FREMONT PL,,Los Angeles,34.05579,-118.32863,060372127021010
90061,10723 S BROADWAY,,Los Angeles,33.93849,-118.2786,060372411202013
90024,1268 S MIDVALE AVE,,Los Angeles,34.05678,-118.44448,060372655211003
90005,134 S FREMONT PL WEST,,Los Angeles,34.05627,-118.32974,060372127023009
90016,3643 S LA BREA AVE,1/2,Los Angeles,34.02019,-118.3559,060372360011000
90061,10825 S BROADWAY,,Los Angeles,33.93755,-118.27859,060372411203003
91406,17321 W VIA ALTO WAY,,Los Angeles,34.19302,-118.51065,060371320011000
90061,10722 S BROADWAY,,Los Angeles,33.93848,-118.27794,060372411202015
90023,1111 S DACOTAH ST,,Los Angeles,34.02604,-118.20935,060372048201001
90043,6812 S BRYNHURST AVE,,Los Angeles,33.97665,-118.33367,060372352021004
90061,10800 S BROADWAY,,Los Angeles,33.93807,-118.27794,060372411203001
90019,4822 W SATURN ST,,Los Angeles,34.04407,-118.34243,060372182102001
90035,1232 S BEVERLY GREEN DR,,Los Angeles,34.05539,-118.40584,060372690004008
90732,1737 W WESTMONT DR,,Los Angeles,33.76287,-118.30932,060372951032002
90732,1735 W WESTMONT DR,,Los Angeles,33.76286,-118.30929,060372951032002
90035,1253 S BEDFORD DR,,Los Angeles,34.05456,-118.40506,060372690004008
91406,17320 W PARQUE VANOWEN WAY,,Los Angeles,34.19338,-118.51065,060371320011000
90024,1274 S MIDVALE AVE,,Los Angeles,34.05673,-118.44445,060372655211003
90038,731 N LA BREA AVE,1/2,Los Angeles,34.08433,-118.34434,060371920012004
90003,231 E 69TH ST,1/2,Los Angeles,33.97709,-118.27069,060372393202001
90001,645 E 78TH ST,,Los Angeles,33.96855,-118.26342,060372395022009
90061,10732 S BROADWAY,,Los Angeles,33.93841,-118.27794,060372411202015
90016,5200 W 20TH ST,,Los Angeles,34.04019,-118.35449,060372184002001
91343,9236 N KENNY CT,,Los Angeles,34.23853,-118.45912,060371171011004
90061,10810 S BROADWAY,,Los Angeles,33.93789,-118.27794,060372411203001
90061,10721 S BROADWAY,,Los Angeles,33.93853,-118.27858,060372411202013
90061,10819 S BROADWAY,,Los Angeles,33.93766,-118.27858,060372411203003
90005,133 S FREMONT PL WEST,,Los Angeles,34.05629,-118.33013,060372127023009
91606,6011 N BELLAIRE AVE,,Los Angeles,34.17975,-118.40961,060371237003005
90061,10807 S BROADWAY,,Los Angeles,33.93793,-118.2786,060372411203003
90061,10705 S BROADWAY,,Los Angeles,33.93896,-118.27859,060372411202013
90045,651 WORLD WAY,,Los Angeles,33.94326,-118.4019,060379800281032
91406,17335 W PARQUE VANOWEN WAY,,Los Angeles,34.19354,-118.51131,060371320011001
91406,17333 W PARQUE VANOWEN WAY,,Los Angeles,34.19354,-118.5112,060371320011001
91343,9241 N KENNY CT,,Los Angeles,34.23871,-118.45932,060371171011004
91406,17323 W VIA ALTO WAY,,Los Angeles,34.19302,-118.51076,060371320011000
91343,9239 N LAMIA CT,,Los Angeles,34.23865,-118.4598,060371171011004
90061,10824 S BROADWAY,,Los Angeles,33.93753,-118.27794,060372411203001
90061,10712 S BROADWAY,1/2,Los Angeles,33.93873,-118.27795,060372411202015
90035,1258 S BEDFORD DR,,Los Angeles,34.05442,-118.40464,060372690004009
91343,9243 N LAMIA CT,,Los Angeles,34.23879,-118.4598,060371171011004
90005,92 S FREMONT PL,,Los Angeles,34.05606,-118.32848,060372127021010
90061,10702 S BROADWAY,,Los Angeles,33.93902,-118.27795,060372411202015
90035,1215 S BEDFORD DR,,Los Angeles,34.05556,-118.40518,060372690004008
90024,1270 S MIDVALE AVE,,Los Angeles,34.05677,-118.44447,060372655211003
91343,15000 N ANAYA DR,,Los Angeles,34.23827,-118.45904,060371171011004
90732,1709 W WESTMONT DR,,Los Angeles,33.76281,-118.30883,060372951032002
90042,5249 E HUB ST,1/2,Los Angeles,34.11686,-118.20192,060371835101000
91343,15006 N ANAYA DR,,Los Angeles,34.23827,-118.45937,060371171011004
91340,13601 W SILVA LANE,,Los Angeles,34.28113,-118.42886,060371043102000
90035,1236 S BEDFORD DR,,Los Angeles,34.05492,-118.40488,060372690004009
90041,4410 E TOLAND WAY,,Los Angeles,34.12212,-118.21993,060371862012008
91406,17335 W VIA ALTO WAY,,Los Angeles,34.19302,-118.51131,060371320011001
91343,15014 N ANAYA DR,,Los Angeles,34.23828,-118.45981,060371171011004
90061,10730 S BROADWAY,,Los Angeles,33.93846,-118.27794,060372411202015
90732,1705 W WESTMONT DR,,Los Angeles,33.7628,-118.30874,060372951032002
90061,10708 S BROADWAY,,Los Angeles,33.93885,-118.27795,060372411202015
91343,15012 N ANAYA DR,,Los Angeles,34.23828,-118.4597,060371171011004
91343,9240 N LAMIA CT,,Los Angeles,34.23872,-118.45959,060371171011004
91343,9238 N KENNY CT,,Los Angeles,34.23864,-118.45912,060371171011004
90061,10827 S BROADWAY,,Los Angeles,33.93752,-118.27859,060372411203003
90061,10715 S BROADWAY,,Los Angeles,33.93872,-118.27859,060372411202013
91406,17333 W VIA ALTO WAY,,Los Angeles,34.19302,-118.51121,060371320011001
90021,2406 E 8TH ST,,Los Angeles,34.02944,-118.22948,060372060511010
90025,1263 S STONER AVE,,Los Angeles,34.04709,-118.4606,060372674042001
90061,10812 S BROADWAY,,Los Angeles,33.93782,-118.27794,060372411203001
90732,1703 W WESTMONT DR,,Los Angeles,33.76278,-118.3086,060372951032002
91343,15010 N ANAYA DR,,Los Angeles,34.23828,-118.45959,060371171011004
91042,11483 N SIERRA RANCH VIEW ROAD,,Los Angeles,34.27698,-118.29796,060371011221001
90061,10706 S BROADWAY,,Los Angeles,33.93896,-118.27795,060372411202015
90035,1259 S BEDFORD DR,,Los Angeles,34.05432,-118.4049,060372690004008
91340,13607 W SILVA LANE,,Los Angeles,34.28105,-118.429,060371043102000
91331,10531 N EL DORADO AVE,,Los Angeles,34.26132,-118.42023,060371046101005
90061,10711 S BROADWAY,,Los Angeles,33.93877,-118.27858,060372411202013
91406,17327 W PARQUE VANOWEN WAY,,Los Angeles,34.19354,-118.51099,060371320011000
90061,10712 S BROADWAY,,Los Angeles,33.93873,-118.27795,060372411202015
90035,1622 S BEDFORD ST,,Los Angeles,34.04921,-118.38111,060372170023004
90018,3110 S 9TH AVE,,Los Angeles,34.02612,-118.32702,060372190102006
90016,5186 W 20TH ST,,Los Angeles,34.04017,-118.35419,060372184002001
90035,1235 S BEDFORD DR,,Los Angeles,34.05498,-118.40517,060372690004008
90025,1267 S STONER AVE,,Los Angeles,34.04699,-118.46057,060372674042001
91343,9242 N LAMIA CT,,Los Angeles,34.23878,-118.45959,060371171011004
90029,838 N EDGEMONT ST,,Los Angeles,34.08694,-118.29588,060371915001004
90043,6808 S BRYNHURST AVE,,Los Angeles,33.97673,-118.33367,060372352021004
90024,1272 S MIDVALE AVE,,Los Angeles,34.05675,-118.44446,060372655211003
90024,1276 S MIDVALE AVE,,Los Angeles,34.05671,-118.44444,060372655211003
90043,6740 S BRYNHURST AVE,,Los Angeles,33.9769,-118.33366,060372352021004
90732,1707 W WESTMONT DR,,Los Angeles,33.7628,-118.30878,060372951032002
90035,1243 S BEDFORD DR,,Los Angeles,34.05484,-118.40515,060372690004008
91340,13591 W BROWNELL ST,,Los Angeles,34.28123,-118.42875,060371043102000
91343,15004 N ANAYA DR,,Los Angeles,34.23827,-118.45926,060371171011004
91406,17336 W PARQUE VANOWEN WAY,,Los Angeles,34.19338,-118.51142,060371320011001
91343,15008 N ANAYA DR,,Los Angeles,34.23828,-118.45948,060371171011004
91406,17337 W PARQUE VANOWEN WAY,,Los Angeles,34.19354,-118.51142,060371320011001
90035,1265 S BEDFORD DR,,Los Angeles,34.05419,-118.40483,060372690004008
91340,13619 W SILVA LANE,,Los Angeles,34.28084,-118.42928,060371043102000
90061,10808 S BROADWAY,,Los Angeles,33.93794,-118.27794,060372411203001
90035,1210 S BEDFORD DR,,Los Angeles,34.05558,-118.40483,060372690004009
90023,1113 S DACOTAH ST,,Los Angeles,34.02591,-118.20943,060372048201001
90005,94 S FREMONT PL,,Los Angeles,34.05587,-118.32858,060372127021010
90061,10714 S BROADWAY,,Los Angeles,33.93865,-118.27795,060372411202015
90732,1731 W WESTMONT DR,,Los Angeles,33.76286,-118.30923,060372951032002
90035,1219 S BEDFORD DR,,Los Angeles,34.05541,-118.40517,060372690004008
91343,9240 N KENNY CT,,Los Angeles,34.23871,-118.45912,060371171011004
91331,10537 N EL DORADO AVE,,Los Angeles,34.26142,-118.42033,060371046101005
90732,1715 W WESTMONT DR,,Los Angeles,33.76283,-118.30901,060372951032002
90041,4412 E TOLAND WAY,,Los Angeles,34.12214,-118.21985,060371862012008
90024,1266 S MIDVALE AVE,,Los Angeles,34.0568,-118.44449,060372655211003
91343,9238 N LAMIA CT,,Los Angeles,34.23866,-118.45959,060371171011004
90005,1014 W 17TH ST,,Los Angeles,34.03984,-118.2787,060372242002003
91406,17339 W PARQUE VANOWEN WAY,,Los Angeles,34.19354,-118.51153,060371320011001
91343,9236 N LAMIA CT,,Los Angeles,34.23853,-118.45959,060371171011004
90025,1265 S STONER AVE,,Los Angeles,34.04705,-118.46057,060372674042001
90061,10710 S BROADWAY,,Los Angeles,33.93877,-118.27795,060372411202015
91406,17324 W PARQUE VANOWEN WAY,,Los Angeles,34.19338,-118.51088,060371320011000
90031,2338 N THOMAS ST,,Los Angeles,34.07313,-118.20506,060371991201002
91342,12936 N BORDEN AVE,,Los Angeles,34.30515,-118.43994,060371064033002
90062,2000 W 54TH ST,1/2,Los Angeles,33.99299,-118.31408,060372325004000
91326,20168 W MARLOW LANE,,Los Angeles,34.28789,-118.57451,060371082022018
91356,5457 N SHIRLEY AVE,,Los Angeles,34.17037,-118.55801,060371394021001
91342,12944 N BORDEN AVE,,Los Angeles,34.3052,-118.44001,060371064033002
90062,5033 S BRIGHTON AVE,,Los Angeles,33.99721,-118.30145,060372323002004
90020,3309 W 6TH ST,,Los Angeles,34.06372,-118.29458,060372121011000
91326,11810 N CHURCHILL WAY,,Los Angeles,34.28879,-118.5713,060371082022019
90025,1416 S SALTAIR AVE,1/2,Los Angeles,34.04237,-118.46334,060372674061009
91326,20137 W PICCADILLY LANE,,Los Angeles,34.28373,-118.57295,060371082022023
90028,6200 W HOLLYWOOD BLVD,,Los Angeles,34.10136,-118.32459,060371910003002
90272,1496 E PASEO DE ORO,,Los Angeles,34.07395,-118.55119,060372626012005
90033,129 N BOYLE AVE,3/4,Los Angeles,34.04867,-118.21954,060372035003008
90002,9880 S GRAPE ST,,Los Angeles,33.94633,-118.23654,060372421001001
90004,555 N ROSSMORE AVE,,Los Angeles,34.0805,-118.32738,060371923003006
90011,653 E 56TH ST,,Los Angeles,33.99168,-118.26335,060372294202002
90012,766 N CLEVELAND ST,1/2,Los Angeles,34.0631,-118.24171,060372071021006
91605,7222 N VARNA AVE,,Los Angeles,34.20186,-118.42457,060371220002017
90042,1100 N AVENUE 63,,Los Angeles,34.12653,-118.1805,060371831012000
91326,20253 W BENTLEY WAY,,Los Angeles,34.28256,-118.57588,060371082022023
91042,10062 N GOLDEN OAKS AVE,,Los Angeles,34.25122,-118.2778,060371013004002
91326,20048 W MERSEY LANE,,Los Angeles,34.28656,-118.57218,060371082022022
90044,629 W 85TH ST,1/2,Los Angeles,33.96122,-118.28493,060372383202001
91326,11732 N ABBEY LANE,,Los Angeles,34.28679,-118.57156,060371082022023
90272,1569 N CALLE PATRICIA,,Los Angeles,34.07574,-118.54974,060372626012001
91344,11022 N BENJAMIN LANE,,Los Angeles,34.27082,-118.48732,060371066462011
90036,726 S HIGHLAND AVE,,Los Angeles,34.06119,-118.33831,060372110003013
90005,870 S VERMONT AVE,,Los Angeles,34.05624,-118.29145,060372122022002
90023,3556 E PERCY ST,1/4,Los Angeles,34.02674,-118.19619,060372049101002
91326,20188 W GALWAY LANE,,Los Angeles,34.2884,-118.5748,060371082022018
90272,1557 N CALLE PATRICIA,,Los Angeles,34.07544,-118.5496,060372626012001
90003,10508 S FIGUEROA ST,,Los Angeles,33.94074,-118.28241,060372412013003
90047,1947 W 94TH ST,,Los Angeles,33.95135,-118.31308,060372380004002
91326,20131 W PICCADILLY LANE,,Los Angeles,34.28373,-118.57287,060371082022023
91344,11042 N BENJAMIN LANE,,Los Angeles,34.27146,-118.48724,060371066462011
90025,2023 S SAWTELLE BLVD,,Los Angeles,34.04026,-118.44329,060372677002013
90036,659 S HIGHLAND AVE,,Los Angeles,34.06322,-118.3388,060372110003009
90024,645 S MIDVALE AVE,,Los Angeles,34.06501,-118.45192,060372653033000
90272,1500 E PASEO DE ORO,,Los Angeles,34.0737,-118.55116,060372626012005
90272,1535 N CALLE PATRICIA,,Los Angeles,34.0749,-118.54949,060372626012001
91326,11740 N ABBEY LANE,,Los Angeles,34.28696,-118.57146,060371082022023
91326,11748 N ABBEY LANE,,Los Angeles,34.28715,-118.5714,060371082022023
90020,3317 W 6TH ST,,Los Angeles,34.06373,-118.29471,060372121011000
90011,662 E 42ND ST,,Los Angeles,34.00733,-118.26403,060372283202005
91326,20144 W PICCADILLY LANE,,Los Angeles,34.28339,-118.57315,060371082022023
91326,20126 W MARLOW LANE,,Los Angeles,34.28879,-118.57339,060371082022018
90731,1620 S SAMPSON WAY,,Los Angeles,33.73098,-118.27562,060379800311040
91364,20990 W BANDERA ST,,Los Angeles,34.15236,-118.59069,060371380001002
90018,1416 W EXPOSITION BLVD,,Los Angeles,34.01806,-118.30372,060372313011000
90003,157 W 89TH ST,,Los Angeles,33.95562,-118.27583,060372402002001
90272,1464 E PASEO DE ORO,,Los Angeles,34.07554,-118.55253,060372626012005
90063,4390 E WORTH ST,,Los Angeles,34.06258,-118.19036,060372014023014
90012,764 N CLEVELAND ST,,Los Angeles,34.06308,-118.24172,060372071021006
90059,11928 S CENTRAL AVE,,Los Angeles,33.9241,-118.25413,060372410022004
90272,1492 E PASEO DE ORO,,Los Angeles,34.07416,-118.5513,060372626012005
90019,1259 S CLOVERDALE AVE,,Los Angeles,34.05194,-118.3503,060372171021002
90028,6200 W HOLLYWOOD BLVD,1/2,Los Angeles,34.10136,-118.32459,060371910003002
91352,8434 N SUNLAND BLVD,,Los Angeles,34.22364,-118.36532,060371211012002
90019,4534 W 16TH PL,1/2,Los Angeles,34.04622,-118.33604,060372182202008
91326,20226 W ALBION WAY,,Los Angeles,34.28812,-118.57563,060371082022017
90012,768 N CLEVELAND ST,,Los Angeles,34.06307,-118.2416,060372071021006
90021,712 E WASHINGTON BLVD,,Los Angeles,34.0273,-118.25708,060372260011021
90038,6024 W BEACHWOOD LANE,,Los Angeles,34.09212,-118.321,060371909022004
90025,2021 S SAWTELLE BLVD,,Los Angeles,34.04029,-118.44332,060372677002013
91326,20236 W MARLOW LANE,,Los Angeles,34.28732,-118.57657,060371082022018
91326,11741 N MANCHESTER WAY,,Los Angeles,34.28579,-118.57367,060371082022024
90012,261 S HOPE ST,,Los Angeles,34.05437,-118.252,060372075022001
91607,5050 N GOODLAND AVE,,Los Angeles,34.16265,-118.4115,060371240004006
90005,866 S VERMONT AVE,,Los Angeles,34.05628,-118.29145,060372122022002
91326,11772 N CHURCHILL WAY,,Los Angeles,34.28736,-118.57199,060371082022022
91326,11826 N CHURCHILL WAY,,Los Angeles,34.28921,-118.57135,060371082022019
90272,1661 N CASALE ROAD,,Los Angeles,34.06207,-118.50186,060372624001003
90028,6166 W HOLLYWOOD BLVD,,Los Angeles,34.1014,-118.32439,060371910003002
90029,1061 N OXFORD AVE,,Los Angeles,34.08991,-118.30801,060371916101002
91602,4339 N MARIOTA AVE,,Los Angeles,34.14946,-118.3505,060371431011005
91326,20043 W MERSEY LANE,,Los Angeles,34.2868,-118.5719,060371082022022
90031,2424 N HARWOOD ST,,Los Angeles,34.09045,-118.2311,060371972002000
91326,11850 N CHURCHILL WAY,,Los Angeles,34.28981,-118.57164,060371082022014
90292,756 E WASHINGTON BLVD,,Los Angeles,33.98743,-118.45309,060372741002005
90013,500 S SANTA FE AVE,,Los Angeles,34.04107,-118.23124,060372060512008
91326,11717 N MANCHESTER WAY,,Los Angeles,34.28596,-118.57274,060371082022024
90059,10736 S WEIGAND AVE,,Los Angeles,33.9379,-118.22982,060372430022004
91364,20994 W BANDERA ST,,Los Angeles,34.15199,-118.59068,060371380001002
90042,1230 N AVENUE 63,,Los Angeles,34.12797,-118.18117,060371831012000
91326,11703 N MANCHESTER WAY,,Los Angeles,34.28578,-118.57242,060371082022024
90038,6015 W BEACHWOOD LANE,,Los Angeles,34.09224,-118.32075,060371909022004
91326,20231 W BENTLEY WAY,,Los Angeles,34.28262,-118.57521,060371082022023
91326,11636 N MANCHESTER WAY,,Los Angeles,34.28531,-118.57206,060371082022023
90036,671 S HIGHLAND AVE,1/2,Los Angeles,34.06299,-118.33884,060372110003009
